,model_name,corpus,seed,suite,correct,tag,circuit,correct_delta,has_modifier,test_ppl
28577,random,,909,reflexive_src_masc,0.3684210526315789,reflexive,Licensing,,,
28578,random,,909,subordination,0.17391304347826086,subordination,Gross Syntactic State,,,
28579,random,,909,subordination_orc-orc,0.08695652173913043,subordination,Gross Syntactic State,,,
28580,random,,909,subordination_pp-pp,0.4782608695652174,subordination,Gross Syntactic State,,,
28581,random,,909,subordination_src-src,0.17391304347826086,subordination,Gross Syntactic State,,,
28582,random,,910,center_embed,0.5,center,Center Embedding,,False,
28583,random,,910,center_embed_mod,0.42857142857142855,center,Center Embedding,,True,
28584,random,,910,cleft,0.45,cleft,Long-Distance Dependencies,,False,
28585,random,,910,cleft_modifier,0.525,cleft,Long-Distance Dependencies,,True,
28586,random,,910,fgd_hierarchy,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28587,random,,910,fgd_object,0.125,fgd,Long-Distance Dependencies,,,
28588,random,,910,fgd_pp,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28589,random,,910,fgd_subject,0.25,fgd,Long-Distance Dependencies,,,
28590,random,,910,mvrr,0.4642857142857143,mvrr,Garden-Path Effects,,False,
28591,random,,910,mvrr_mod,0.2857142857142857,mvrr,Garden-Path Effects,,True,
28592,random,,910,npi_orc_any,0.2631578947368421,npi,Licensing,,,
28593,random,,910,npi_orc_ever,0.2631578947368421,npi,Licensing,,,
28594,random,,910,npi_src_any,0.2894736842105263,npi,Licensing,,,
28595,random,,910,npi_src_ever,0.15789473684210525,npi,Licensing,,,
28596,random,,910,npz_ambig,0.125,npz,Garden-Path Effects,,False,
28597,random,,910,npz_ambig_mod,0.25,npz,Garden-Path Effects,,True,
28598,random,,910,npz_obj,0.375,npz,Garden-Path Effects,,False,
28599,random,,910,npz_obj_mod,0.125,npz,Garden-Path Effects,,True,
28600,random,,910,number_orc,0.2631578947368421,number,Agreement,,,
28601,random,,910,number_prep,0.2631578947368421,number,Agreement,,,
28602,random,,910,number_src,0.05263157894736842,number,Agreement,,,
28603,random,,910,reflexive_orc_fem,0.3684210526315789,reflexive,Licensing,,,
28604,random,,910,reflexive_orc_masc,0.3157894736842105,reflexive,Licensing,,,
28605,random,,910,reflexive_prep_fem,0.5263157894736842,reflexive,Licensing,,,
28606,random,,910,reflexive_prep_masc,0.21052631578947367,reflexive,Licensing,,,
28607,random,,910,reflexive_src_fem,0.42105263157894735,reflexive,Licensing,,,
28608,random,,910,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,,,
28609,random,,910,subordination,0.30434782608695654,subordination,Gross Syntactic State,,,
28610,random,,910,subordination_orc-orc,0.30434782608695654,subordination,Gross Syntactic State,,,
28611,random,,910,subordination_pp-pp,0.17391304347826086,subordination,Gross Syntactic State,,,
28612,random,,910,subordination_src-src,0.391304347826087,subordination,Gross Syntactic State,,,
28613,random,,911,center_embed,0.5714285714285714,center,Center Embedding,,False,
28614,random,,911,center_embed_mod,0.42857142857142855,center,Center Embedding,,True,
28615,random,,911,cleft,0.475,cleft,Long-Distance Dependencies,,False,
28616,random,,911,cleft_modifier,0.525,cleft,Long-Distance Dependencies,,True,
28617,random,,911,fgd_hierarchy,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28618,random,,911,fgd_object,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28619,random,,911,fgd_pp,0.2916666666666667,fgd,Long-Distance Dependencies,,,
28620,random,,911,fgd_subject,0.3333333333333333,fgd,Long-Distance Dependencies,,,
28621,random,,911,mvrr,0.2857142857142857,mvrr,Garden-Path Effects,,False,
28622,random,,911,mvrr_mod,0.25,mvrr,Garden-Path Effects,,True,
28623,random,,911,npi_orc_any,0.13157894736842105,npi,Licensing,,,
28624,random,,911,npi_orc_ever,0.15789473684210525,npi,Licensing,,,
28625,random,,911,npi_src_any,0.2894736842105263,npi,Licensing,,,
28626,random,,911,npi_src_ever,0.3157894736842105,npi,Licensing,,,
28627,random,,911,npz_ambig,0.25,npz,Garden-Path Effects,,False,
28628,random,,911,npz_ambig_mod,0.3333333333333333,npz,Garden-Path Effects,,True,
28629,random,,911,npz_obj,0.2916666666666667,npz,Garden-Path Effects,,False,
28630,random,,911,npz_obj_mod,0.3333333333333333,npz,Garden-Path Effects,,True,
28631,random,,911,number_orc,0.2631578947368421,number,Agreement,,,
28632,random,,911,number_prep,0.2631578947368421,number,Agreement,,,
28633,random,,911,number_src,0.15789473684210525,number,Agreement,,,
28634,random,,911,reflexive_orc_fem,0.2631578947368421,reflexive,Licensing,,,
28635,random,,911,reflexive_orc_masc,0.10526315789473684,reflexive,Licensing,,,
28636,random,,911,reflexive_prep_fem,0.3684210526315789,reflexive,Licensing,,,
28637,random,,911,reflexive_prep_masc,0.05263157894736842,reflexive,Licensing,,,
28638,random,,911,reflexive_src_fem,0.21052631578947367,reflexive,Licensing,,,
28639,random,,911,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,,,
28640,random,,911,subordination,0.43478260869565216,subordination,Gross Syntactic State,,,
28641,random,,911,subordination_orc-orc,0.30434782608695654,subordination,Gross Syntactic State,,,
28642,random,,911,subordination_pp-pp,0.21739130434782608,subordination,Gross Syntactic State,,,
28643,random,,911,subordination_src-src,0.2608695652173913,subordination,Gross Syntactic State,,,
28644,random,,912,center_embed,0.5357142857142857,center,Center Embedding,,False,
28645,random,,912,center_embed_mod,0.42857142857142855,center,Center Embedding,,True,
28646,random,,912,cleft,0.55,cleft,Long-Distance Dependencies,,False,
28647,random,,912,cleft_modifier,0.45,cleft,Long-Distance Dependencies,,True,
28648,random,,912,fgd_hierarchy,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28649,random,,912,fgd_object,0.16666666666666666,fgd,Long-Distance Dependencies,,,
28650,random,,912,fgd_pp,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28651,random,,912,fgd_subject,0.2916666666666667,fgd,Long-Distance Dependencies,,,
28652,random,,912,mvrr,0.2857142857142857,mvrr,Garden-Path Effects,,False,
28653,random,,912,mvrr_mod,0.32142857142857145,mvrr,Garden-Path Effects,,True,
28654,random,,912,npi_orc_any,0.23684210526315788,npi,Licensing,,,
28655,random,,912,npi_orc_ever,0.15789473684210525,npi,Licensing,,,
28656,random,,912,npi_src_any,0.34210526315789475,npi,Licensing,,,
28657,random,,912,npi_src_ever,0.3684210526315789,npi,Licensing,,,
28658,random,,912,npz_ambig,0.4583333333333333,npz,Garden-Path Effects,,False,
28659,random,,912,npz_ambig_mod,0.16666666666666666,npz,Garden-Path Effects,,True,
28660,random,,912,npz_obj,0.375,npz,Garden-Path Effects,,False,
28661,random,,912,npz_obj_mod,0.25,npz,Garden-Path Effects,,True,
28662,random,,912,number_orc,0.3157894736842105,number,Agreement,,,
28663,random,,912,number_prep,0.10526315789473684,number,Agreement,,,
28664,random,,912,number_src,0.3157894736842105,number,Agreement,,,
28665,random,,912,reflexive_orc_fem,0.10526315789473684,reflexive,Licensing,,,
28666,random,,912,reflexive_orc_masc,0.42105263157894735,reflexive,Licensing,,,
28667,random,,912,reflexive_prep_fem,0.15789473684210525,reflexive,Licensing,,,
28668,random,,912,reflexive_prep_masc,0.10526315789473684,reflexive,Licensing,,,
28669,random,,912,reflexive_src_fem,0.21052631578947367,reflexive,Licensing,,,
28670,random,,912,reflexive_src_masc,0.47368421052631576,reflexive,Licensing,,,
28671,random,,912,subordination,0.30434782608695654,subordination,Gross Syntactic State,,,
28672,random,,912,subordination_orc-orc,0.21739130434782608,subordination,Gross Syntactic State,,,
28673,random,,912,subordination_pp-pp,0.2608695652173913,subordination,Gross Syntactic State,,,
28674,random,,912,subordination_src-src,0.043478260869565216,subordination,Gross Syntactic State,,,
28675,random,,913,center_embed,0.6071428571428571,center,Center Embedding,,False,
28676,random,,913,center_embed_mod,0.5714285714285714,center,Center Embedding,,True,
28677,random,,913,cleft,0.55,cleft,Long-Distance Dependencies,,False,
28678,random,,913,cleft_modifier,0.4,cleft,Long-Distance Dependencies,,True,
28679,random,,913,fgd_hierarchy,0.3333333333333333,fgd,Long-Distance Dependencies,,,
28680,random,,913,fgd_object,0.2916666666666667,fgd,Long-Distance Dependencies,,,
28681,random,,913,fgd_pp,0.16666666666666666,fgd,Long-Distance Dependencies,,,
28682,random,,913,fgd_subject,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28683,random,,913,mvrr,0.42857142857142855,mvrr,Garden-Path Effects,,False,
28684,random,,913,mvrr_mod,0.21428571428571427,mvrr,Garden-Path Effects,,True,
28685,random,,913,npi_orc_any,0.23684210526315788,npi,Licensing,,,
28686,random,,913,npi_orc_ever,0.18421052631578946,npi,Licensing,,,
28687,random,,913,npi_src_any,0.2894736842105263,npi,Licensing,,,
28688,random,,913,npi_src_ever,0.2631578947368421,npi,Licensing,,,
28689,random,,913,npz_ambig,0.3333333333333333,npz,Garden-Path Effects,,False,
28690,random,,913,npz_ambig_mod,0.3333333333333333,npz,Garden-Path Effects,,True,
28691,random,,913,npz_obj,0.08333333333333333,npz,Garden-Path Effects,,False,
28692,random,,913,npz_obj_mod,0.16666666666666666,npz,Garden-Path Effects,,True,
28693,random,,913,number_orc,0.2631578947368421,number,Agreement,,,
28694,random,,913,number_prep,0.10526315789473684,number,Agreement,,,
28695,random,,913,number_src,0.05263157894736842,number,Agreement,,,
28696,random,,913,reflexive_orc_fem,0.42105263157894735,reflexive,Licensing,,,
28697,random,,913,reflexive_orc_masc,0.21052631578947367,reflexive,Licensing,,,
28698,random,,913,reflexive_prep_fem,0.3684210526315789,reflexive,Licensing,,,
28699,random,,913,reflexive_prep_masc,0.0,reflexive,Licensing,,,
28700,random,,913,reflexive_src_fem,0.3157894736842105,reflexive,Licensing,,,
28701,random,,913,reflexive_src_masc,0.21052631578947367,reflexive,Licensing,,,
28702,random,,913,subordination,0.17391304347826086,subordination,Gross Syntactic State,,,
28703,random,,913,subordination_orc-orc,0.30434782608695654,subordination,Gross Syntactic State,,,
28704,random,,913,subordination_pp-pp,0.34782608695652173,subordination,Gross Syntactic State,,,
28705,random,,913,subordination_src-src,0.30434782608695654,subordination,Gross Syntactic State,,,
28706,random,,914,center_embed,0.42857142857142855,center,Center Embedding,,False,
28707,random,,914,center_embed_mod,0.42857142857142855,center,Center Embedding,,True,
28708,random,,914,cleft,0.475,cleft,Long-Distance Dependencies,,False,
28709,random,,914,cleft_modifier,0.4,cleft,Long-Distance Dependencies,,True,
28710,random,,914,fgd_hierarchy,0.2916666666666667,fgd,Long-Distance Dependencies,,,
28711,random,,914,fgd_object,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28712,random,,914,fgd_pp,0.125,fgd,Long-Distance Dependencies,,,
28713,random,,914,fgd_subject,0.25,fgd,Long-Distance Dependencies,,,
28714,random,,914,mvrr,0.25,mvrr,Garden-Path Effects,,False,
28715,random,,914,mvrr_mod,0.21428571428571427,mvrr,Garden-Path Effects,,True,
28716,random,,914,npi_orc_any,0.2894736842105263,npi,Licensing,,,
28717,random,,914,npi_orc_ever,0.10526315789473684,npi,Licensing,,,
28718,random,,914,npi_src_any,0.10526315789473684,npi,Licensing,,,
28719,random,,914,npi_src_ever,0.23684210526315788,npi,Licensing,,,
28720,random,,914,npz_ambig,0.2916666666666667,npz,Garden-Path Effects,,False,
28721,random,,914,npz_ambig_mod,0.375,npz,Garden-Path Effects,,True,
28722,random,,914,npz_obj,0.2916666666666667,npz,Garden-Path Effects,,False,
28723,random,,914,npz_obj_mod,0.25,npz,Garden-Path Effects,,True,
28724,random,,914,number_orc,0.21052631578947367,number,Agreement,,,
28725,random,,914,number_prep,0.10526315789473684,number,Agreement,,,
28726,random,,914,number_src,0.3157894736842105,number,Agreement,,,
28727,random,,914,reflexive_orc_fem,0.47368421052631576,reflexive,Licensing,,,
28728,random,,914,reflexive_orc_masc,0.21052631578947367,reflexive,Licensing,,,
28729,random,,914,reflexive_prep_fem,0.47368421052631576,reflexive,Licensing,,,
28730,random,,914,reflexive_prep_masc,0.3157894736842105,reflexive,Licensing,,,
28731,random,,914,reflexive_src_fem,0.2631578947368421,reflexive,Licensing,,,
28732,random,,914,reflexive_src_masc,0.15789473684210525,reflexive,Licensing,,,
28733,random,,914,subordination,0.43478260869565216,subordination,Gross Syntactic State,,,
28734,random,,914,subordination_orc-orc,0.08695652173913043,subordination,Gross Syntactic State,,,
28735,random,,914,subordination_pp-pp,0.08695652173913043,subordination,Gross Syntactic State,,,
28736,random,,914,subordination_src-src,0.34782608695652173,subordination,Gross Syntactic State,,,
28737,random,,915,center_embed,0.6071428571428571,center,Center Embedding,,False,
28738,random,,915,center_embed_mod,0.42857142857142855,center,Center Embedding,,True,
28739,random,,915,cleft,0.375,cleft,Long-Distance Dependencies,,False,
28740,random,,915,cleft_modifier,0.6,cleft,Long-Distance Dependencies,,True,
28741,random,,915,fgd_hierarchy,0.4166666666666667,fgd,Long-Distance Dependencies,,,
28742,random,,915,fgd_object,0.2916666666666667,fgd,Long-Distance Dependencies,,,
28743,random,,915,fgd_pp,0.3333333333333333,fgd,Long-Distance Dependencies,,,
28744,random,,915,fgd_subject,0.375,fgd,Long-Distance Dependencies,,,
28745,random,,915,mvrr,0.35714285714285715,mvrr,Garden-Path Effects,,False,
28746,random,,915,mvrr_mod,0.35714285714285715,mvrr,Garden-Path Effects,,True,
28747,random,,915,npi_orc_any,0.23684210526315788,npi,Licensing,,,
28748,random,,915,npi_orc_ever,0.23684210526315788,npi,Licensing,,,
28749,random,,915,npi_src_any,0.34210526315789475,npi,Licensing,,,
28750,random,,915,npi_src_ever,0.18421052631578946,npi,Licensing,,,
28751,random,,915,npz_ambig,0.3333333333333333,npz,Garden-Path Effects,,False,
28752,random,,915,npz_ambig_mod,0.20833333333333334,npz,Garden-Path Effects,,True,
28753,random,,915,npz_obj,0.20833333333333334,npz,Garden-Path Effects,,False,
28754,random,,915,npz_obj_mod,0.375,npz,Garden-Path Effects,,True,
28755,random,,915,number_orc,0.10526315789473684,number,Agreement,,,
28756,random,,915,number_prep,0.3157894736842105,number,Agreement,,,
28757,random,,915,number_src,0.21052631578947367,number,Agreement,,,
28758,random,,915,reflexive_orc_fem,0.2631578947368421,reflexive,Licensing,,,
28759,random,,915,reflexive_orc_masc,0.05263157894736842,reflexive,Licensing,,,
28760,random,,915,reflexive_prep_fem,0.2631578947368421,reflexive,Licensing,,,
28761,random,,915,reflexive_prep_masc,0.15789473684210525,reflexive,Licensing,,,
28762,random,,915,reflexive_src_fem,0.3157894736842105,reflexive,Licensing,,,
28763,random,,915,reflexive_src_masc,0.15789473684210525,reflexive,Licensing,,,
28764,random,,915,subordination,0.043478260869565216,subordination,Gross Syntactic State,,,
28765,random,,915,subordination_orc-orc,0.08695652173913043,subordination,Gross Syntactic State,,,
28766,random,,915,subordination_pp-pp,0.30434782608695654,subordination,Gross Syntactic State,,,
28767,random,,915,subordination_src-src,0.2608695652173913,subordination,Gross Syntactic State,,,
28768,random,,916,center_embed,0.5714285714285714,center,Center Embedding,,False,
28769,random,,916,center_embed_mod,0.4642857142857143,center,Center Embedding,,True,
28770,random,,916,cleft,0.4,cleft,Long-Distance Dependencies,,False,
28771,random,,916,cleft_modifier,0.5,cleft,Long-Distance Dependencies,,True,
28772,random,,916,fgd_hierarchy,0.2916666666666667,fgd,Long-Distance Dependencies,,,
28773,random,,916,fgd_object,0.2916666666666667,fgd,Long-Distance Dependencies,,,
28774,random,,916,fgd_pp,0.3333333333333333,fgd,Long-Distance Dependencies,,,
28775,random,,916,fgd_subject,0.3333333333333333,fgd,Long-Distance Dependencies,,,
28776,random,,916,mvrr,0.39285714285714285,mvrr,Garden-Path Effects,,False,
28777,random,,916,mvrr_mod,0.39285714285714285,mvrr,Garden-Path Effects,,True,
28778,random,,916,npi_orc_any,0.18421052631578946,npi,Licensing,,,
28779,random,,916,npi_orc_ever,0.2894736842105263,npi,Licensing,,,
28780,random,,916,npi_src_any,0.21052631578947367,npi,Licensing,,,
28781,random,,916,npi_src_ever,0.21052631578947367,npi,Licensing,,,
28782,random,,916,npz_ambig,0.3333333333333333,npz,Garden-Path Effects,,False,
28783,random,,916,npz_ambig_mod,0.375,npz,Garden-Path Effects,,True,
28784,random,,916,npz_obj,0.2916666666666667,npz,Garden-Path Effects,,False,
28785,random,,916,npz_obj_mod,0.20833333333333334,npz,Garden-Path Effects,,True,
28786,random,,916,number_orc,0.3684210526315789,number,Agreement,,,
28787,random,,916,number_prep,0.21052631578947367,number,Agreement,,,
28788,random,,916,number_src,0.47368421052631576,number,Agreement,,,
28789,random,,916,reflexive_orc_fem,0.3684210526315789,reflexive,Licensing,,,
28790,random,,916,reflexive_orc_masc,0.2631578947368421,reflexive,Licensing,,,
28791,random,,916,reflexive_prep_fem,0.2631578947368421,reflexive,Licensing,,,
28792,random,,916,reflexive_prep_masc,0.3157894736842105,reflexive,Licensing,,,
28793,random,,916,reflexive_src_fem,0.15789473684210525,reflexive,Licensing,,,
28794,random,,916,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,,,
28795,random,,916,subordination,0.21739130434782608,subordination,Gross Syntactic State,,,
28796,random,,916,subordination_orc-orc,0.2608695652173913,subordination,Gross Syntactic State,,,
28797,random,,916,subordination_pp-pp,0.08695652173913043,subordination,Gross Syntactic State,,,
28798,random,,916,subordination_src-src,0.17391304347826086,subordination,Gross Syntactic State,,,
28799,random,,917,center_embed,0.5714285714285714,center,Center Embedding,,False,
28800,random,,917,center_embed_mod,0.39285714285714285,center,Center Embedding,,True,
28801,random,,917,cleft,0.45,cleft,Long-Distance Dependencies,,False,
28802,random,,917,cleft_modifier,0.525,cleft,Long-Distance Dependencies,,True,
28803,random,,917,fgd_hierarchy,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28804,random,,917,fgd_object,0.25,fgd,Long-Distance Dependencies,,,
28805,random,,917,fgd_pp,0.3333333333333333,fgd,Long-Distance Dependencies,,,
28806,random,,917,fgd_subject,0.2916666666666667,fgd,Long-Distance Dependencies,,,
28807,random,,917,mvrr,0.39285714285714285,mvrr,Garden-Path Effects,,False,
28808,random,,917,mvrr_mod,0.21428571428571427,mvrr,Garden-Path Effects,,True,
28809,random,,917,npi_orc_any,0.21052631578947367,npi,Licensing,,,
28810,random,,917,npi_orc_ever,0.18421052631578946,npi,Licensing,,,
28811,random,,917,npi_src_any,0.18421052631578946,npi,Licensing,,,
28812,random,,917,npi_src_ever,0.2631578947368421,npi,Licensing,,,
28813,random,,917,npz_ambig,0.3333333333333333,npz,Garden-Path Effects,,False,
28814,random,,917,npz_ambig_mod,0.2916666666666667,npz,Garden-Path Effects,,True,
28815,random,,917,npz_obj,0.2916666666666667,npz,Garden-Path Effects,,False,
28816,random,,917,npz_obj_mod,0.3333333333333333,npz,Garden-Path Effects,,True,
28817,random,,917,number_orc,0.2631578947368421,number,Agreement,,,
28818,random,,917,number_prep,0.3157894736842105,number,Agreement,,,
28819,random,,917,number_src,0.10526315789473684,number,Agreement,,,
28820,random,,917,reflexive_orc_fem,0.2631578947368421,reflexive,Licensing,,,
28821,random,,917,reflexive_orc_masc,0.10526315789473684,reflexive,Licensing,,,
28822,random,,917,reflexive_prep_fem,0.2631578947368421,reflexive,Licensing,,,
28823,random,,917,reflexive_prep_masc,0.21052631578947367,reflexive,Licensing,,,
28824,random,,917,reflexive_src_fem,0.21052631578947367,reflexive,Licensing,,,
28825,random,,917,reflexive_src_masc,0.21052631578947367,reflexive,Licensing,,,
28826,random,,917,subordination,0.43478260869565216,subordination,Gross Syntactic State,,,
28827,random,,917,subordination_orc-orc,0.30434782608695654,subordination,Gross Syntactic State,,,
28828,random,,917,subordination_pp-pp,0.043478260869565216,subordination,Gross Syntactic State,,,
28829,random,,917,subordination_src-src,0.13043478260869565,subordination,Gross Syntactic State,,,
28830,random,,918,center_embed,0.6428571428571429,center,Center Embedding,,False,
28831,random,,918,center_embed_mod,0.6071428571428571,center,Center Embedding,,True,
28832,random,,918,cleft,0.425,cleft,Long-Distance Dependencies,,False,
28833,random,,918,cleft_modifier,0.55,cleft,Long-Distance Dependencies,,True,
28834,random,,918,fgd_hierarchy,0.2916666666666667,fgd,Long-Distance Dependencies,,,
28835,random,,918,fgd_object,0.375,fgd,Long-Distance Dependencies,,,
28836,random,,918,fgd_pp,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28837,random,,918,fgd_subject,0.125,fgd,Long-Distance Dependencies,,,
28838,random,,918,mvrr,0.35714285714285715,mvrr,Garden-Path Effects,,False,
28839,random,,918,mvrr_mod,0.25,mvrr,Garden-Path Effects,,True,
28840,random,,918,npi_orc_any,0.3157894736842105,npi,Licensing,,,
28841,random,,918,npi_orc_ever,0.10526315789473684,npi,Licensing,,,
28842,random,,918,npi_src_any,0.23684210526315788,npi,Licensing,,,
28843,random,,918,npi_src_ever,0.18421052631578946,npi,Licensing,,,
28844,random,,918,npz_ambig,0.375,npz,Garden-Path Effects,,False,
28845,random,,918,npz_ambig_mod,0.2916666666666667,npz,Garden-Path Effects,,True,
28846,random,,918,npz_obj,0.16666666666666666,npz,Garden-Path Effects,,False,
28847,random,,918,npz_obj_mod,0.375,npz,Garden-Path Effects,,True,
28848,random,,918,number_orc,0.3684210526315789,number,Agreement,,,
28849,random,,918,number_prep,0.15789473684210525,number,Agreement,,,
28850,random,,918,number_src,0.15789473684210525,number,Agreement,,,
28851,random,,918,reflexive_orc_fem,0.21052631578947367,reflexive,Licensing,,,
28852,random,,918,reflexive_orc_masc,0.2631578947368421,reflexive,Licensing,,,
28853,random,,918,reflexive_prep_fem,0.10526315789473684,reflexive,Licensing,,,
28854,random,,918,reflexive_prep_masc,0.3157894736842105,reflexive,Licensing,,,
28855,random,,918,reflexive_src_fem,0.3157894736842105,reflexive,Licensing,,,
28856,random,,918,reflexive_src_masc,0.3157894736842105,reflexive,Licensing,,,
28857,random,,918,subordination,0.21739130434782608,subordination,Gross Syntactic State,,,
28858,random,,918,subordination_orc-orc,0.391304347826087,subordination,Gross Syntactic State,,,
28859,random,,918,subordination_pp-pp,0.34782608695652173,subordination,Gross Syntactic State,,,
28860,random,,918,subordination_src-src,0.30434782608695654,subordination,Gross Syntactic State,,,
28861,random,,919,center_embed,0.5,center,Center Embedding,,False,
28862,random,,919,center_embed_mod,0.42857142857142855,center,Center Embedding,,True,
28863,random,,919,cleft,0.525,cleft,Long-Distance Dependencies,,False,
28864,random,,919,cleft_modifier,0.55,cleft,Long-Distance Dependencies,,True,
28865,random,,919,fgd_hierarchy,0.125,fgd,Long-Distance Dependencies,,,
28866,random,,919,fgd_object,0.3333333333333333,fgd,Long-Distance Dependencies,,,
28867,random,,919,fgd_pp,0.16666666666666666,fgd,Long-Distance Dependencies,,,
28868,random,,919,fgd_subject,0.375,fgd,Long-Distance Dependencies,,,
28869,random,,919,mvrr,0.25,mvrr,Garden-Path Effects,,False,
28870,random,,919,mvrr_mod,0.4642857142857143,mvrr,Garden-Path Effects,,True,
28871,random,,919,npi_orc_any,0.13157894736842105,npi,Licensing,,,
28872,random,,919,npi_orc_ever,0.18421052631578946,npi,Licensing,,,
28873,random,,919,npi_src_any,0.3157894736842105,npi,Licensing,,,
28874,random,,919,npi_src_ever,0.21052631578947367,npi,Licensing,,,
28875,random,,919,npz_ambig,0.20833333333333334,npz,Garden-Path Effects,,False,
28876,random,,919,npz_ambig_mod,0.20833333333333334,npz,Garden-Path Effects,,True,
28877,random,,919,npz_obj,0.2916666666666667,npz,Garden-Path Effects,,False,
28878,random,,919,npz_obj_mod,0.16666666666666666,npz,Garden-Path Effects,,True,
28879,random,,919,number_orc,0.3684210526315789,number,Agreement,,,
28880,random,,919,number_prep,0.05263157894736842,number,Agreement,,,
28881,random,,919,number_src,0.10526315789473684,number,Agreement,,,
28882,random,,919,reflexive_orc_fem,0.3684210526315789,reflexive,Licensing,,,
28883,random,,919,reflexive_orc_masc,0.2631578947368421,reflexive,Licensing,,,
28884,random,,919,reflexive_prep_fem,0.15789473684210525,reflexive,Licensing,,,
28885,random,,919,reflexive_prep_masc,0.3157894736842105,reflexive,Licensing,,,
28886,random,,919,reflexive_src_fem,0.42105263157894735,reflexive,Licensing,,,
28887,random,,919,reflexive_src_masc,0.21052631578947367,reflexive,Licensing,,,
28888,random,,919,subordination,0.17391304347826086,subordination,Gross Syntactic State,,,
28889,random,,919,subordination_orc-orc,0.30434782608695654,subordination,Gross Syntactic State,,,
28890,random,,919,subordination_pp-pp,0.17391304347826086,subordination,Gross Syntactic State,,,
28891,random,,919,subordination_src-src,0.30434782608695654,subordination,Gross Syntactic State,,,
28892,random,,920,center_embed,0.6071428571428571,center,Center Embedding,,False,
28893,random,,920,center_embed_mod,0.4642857142857143,center,Center Embedding,,True,
28894,random,,920,cleft,0.65,cleft,Long-Distance Dependencies,,False,
28895,random,,920,cleft_modifier,0.425,cleft,Long-Distance Dependencies,,True,
28896,random,,920,fgd_hierarchy,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28897,random,,920,fgd_object,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28898,random,,920,fgd_pp,0.125,fgd,Long-Distance Dependencies,,,
28899,random,,920,fgd_subject,0.3333333333333333,fgd,Long-Distance Dependencies,,,
28900,random,,920,mvrr,0.2857142857142857,mvrr,Garden-Path Effects,,False,
28901,random,,920,mvrr_mod,0.25,mvrr,Garden-Path Effects,,True,
28902,random,,920,npi_orc_any,0.21052631578947367,npi,Licensing,,,
28903,random,,920,npi_orc_ever,0.3157894736842105,npi,Licensing,,,
28904,random,,920,npi_src_any,0.18421052631578946,npi,Licensing,,,
28905,random,,920,npi_src_ever,0.2631578947368421,npi,Licensing,,,
28906,random,,920,npz_ambig,0.4583333333333333,npz,Garden-Path Effects,,False,
28907,random,,920,npz_ambig_mod,0.5,npz,Garden-Path Effects,,True,
28908,random,,920,npz_obj,0.375,npz,Garden-Path Effects,,False,
28909,random,,920,npz_obj_mod,0.3333333333333333,npz,Garden-Path Effects,,True,
28910,random,,920,number_orc,0.3684210526315789,number,Agreement,,,
28911,random,,920,number_prep,0.42105263157894735,number,Agreement,,,
28912,random,,920,number_src,0.21052631578947367,number,Agreement,,,
28913,random,,920,reflexive_orc_fem,0.2631578947368421,reflexive,Licensing,,,
28914,random,,920,reflexive_orc_masc,0.2631578947368421,reflexive,Licensing,,,
28915,random,,920,reflexive_prep_fem,0.42105263157894735,reflexive,Licensing,,,
28916,random,,920,reflexive_prep_masc,0.15789473684210525,reflexive,Licensing,,,
28917,random,,920,reflexive_src_fem,0.05263157894736842,reflexive,Licensing,,,
28918,random,,920,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,,,
28919,random,,920,subordination,0.2608695652173913,subordination,Gross Syntactic State,,,
28920,random,,920,subordination_orc-orc,0.13043478260869565,subordination,Gross Syntactic State,,,
28921,random,,920,subordination_pp-pp,0.43478260869565216,subordination,Gross Syntactic State,,,
28922,random,,920,subordination_src-src,0.17391304347826086,subordination,Gross Syntactic State,,,
28923,random,,921,center_embed,0.5714285714285714,center,Center Embedding,,False,
28924,random,,921,center_embed_mod,0.42857142857142855,center,Center Embedding,,True,
28925,random,,921,cleft,0.4,cleft,Long-Distance Dependencies,,False,
28926,random,,921,cleft_modifier,0.65,cleft,Long-Distance Dependencies,,True,
28927,random,,921,fgd_hierarchy,0.3333333333333333,fgd,Long-Distance Dependencies,,,
28928,random,,921,fgd_object,0.20833333333333334,fgd,Long-Distance Dependencies,,,
28929,random,,921,fgd_pp,0.2916666666666667,fgd,Long-Distance Dependencies,,,
28930,random,,921,fgd_subject,0.375,fgd,Long-Distance Dependencies,,,
28931,random,,921,mvrr,0.25,mvrr,Garden-Path Effects,,False,
28932,random,,921,mvrr_mod,0.32142857142857145,mvrr,Garden-Path Effects,,True,
